,City,Center,Date,Year,Month,Season,PM1_0,PM2_5,PM10,Temperature_F,Humidity_%,AQI,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2638,Yangon,Star City Dulwich College,10/24/2020 0:00,2020,October,Rainy Season,14.87,20.78,23.18,88.64,72.56,69.25,1357,42365,33,1038
2639,Yangon,Star City Dulwich College,10/25/2020 0:00,2020,October,Rainy Season,9.77,13.98,15.15,90.53,66.85,54.95,1423,43788,28,1066
2640,Yangon,Star City Dulwich College,10/26/2020 0:00,2020,October,Rainy Season,8.21,11.7,12.68,90.01,68.39,48.75,986,44774,29,1095
2641,Yangon,Star City Dulwich College,10/27/2020 0:00,2020,October,Rainy Season,7.66,11.07,12.2,89.12,68.74,46.13,1426,46200,27,1122
2642,Yangon,Star City Dulwich College,10/28/2020 0:00,2020,October,Rainy Season,7.08,9.81,10.62,89.17,68.06,40.88,1466,47666,25,1147
2643,Yangon,Star City Dulwich College,10/29/2020 0:00,2020,October,Rainy Season,10.69,15.46,17.04,90.03,66.3,58.07,1406,49072,25,1172
2644,Yangon,Star City Dulwich College,10/30/2020 0:00,2020,October,Rainy Season,4.59,6.66,7.36,88.04,68.62,27.75,1331,50403,27,1199
2645,Yangon,Star City Dulwich College,10/31/2020 0:00,2020,October,Rainy Season,10.14,14.67,15.92,87.48,73.23,56.4,1093,51496,20,1219
2646,Yangon,Thin Gan Gyun Yangon International School (Outside),10/20/2019 0:00,2019,October,Rainy Season,27.32,37.86,44.01,94.93,53.82,106.81,0,0,0,0
2647,Yangon,Thin Gan Gyun Yangon International School (Outside),10/21/2019 0:00,2019,October,Rainy Season,26.24,35.73,40.5,93.65,56.23,101.57,0,0,0,0
2648,Yangon,Thin Gan Gyun Yangon International School (Outside),10/22/2019 0:00,2019,October,Rainy Season,24.04,32.24,36.12,93.46,55.51,93.35,0,0,0,0
2649,Yangon,Thin Gan Gyun Yangon International School (Outside),10/23/2019 0:00,2019,October,Rainy Season,22.37,30.23,34.67,93.79,54.48,89.13,0,0,0,0
2650,Yangon,Thin Gan Gyun Yangon International School (Outside),10/24/2019 0:00,2019,October,Rainy Season,38.6,53.81,63.65,94.38,57.11,146.08,0,0,0,0
2651,Yangon,Thin Gan Gyun Yangon International School (Outside),10/25/2019 0:00,2019,October,Rainy Season,46.86,64.17,74.06,94.68,56.7,155.48,0,0,0,0
2652,Yangon,Thin Gan Gyun Yangon International School (Outside),10/26/2019 0:00,2019,October,Rainy Season,35.65,49.68,59.02,93.46,59.2,135.92,0,0,0,0
2653,Yangon,Thin Gan Gyun Yangon International School (Outside),10/27/2019 0:00,2019,October,Rainy Season,31.26,44.14,52.3,92.25,61.37,122.27,0,0,0,0
2654,Yangon,Thin Gan Gyun Yangon International School (Outside),10/28/2019 0:00,2019,October,Rainy Season,35.11,50.07,59.5,91.12,64.51,136.88,0,0,0,0
2655,Yangon,Thin Gan Gyun Yangon International School (Outside),10/29/2019 0:00,2019,October,Rainy Season,27.39,39.07,45.95,91.25,59.15,109.79,0,0,0,0
2656,Yangon,Thin Gan Gyun Yangon International School (Outside),10/30/2019 0:00,2019,October,Rainy Season,22.99,32.19,37.28,92.06,56.95,93.25,0,0,0,0
2657,Yangon,Thin Gan Gyun Yangon International School (Outside),10/31/2019 0:00,2019,October,Rainy Season,28.54,40.72,47.85,91.47,60.65,113.85,0,0,0,0
2658,Yangon,Thin Gan Gyun Yangon International School (Outside),11/1/2019 0:00,2019,November,Cool Season,33.95,47.4,55.26,92.72,57.7,130.3,0,0,0,0
2659,Yangon,Thin Gan Gyun Yangon International School (Outside),11/2/2019 0:00,2019,November,Cool Season,30.71,42.52,48.22,93.17,52.74,118.29,0,0,0,0
2660,Yangon,Thin Gan Gyun Yangon International School (Outside),11/3/2019 0:00,2019,November,Cool Season,24.88,34.34,39.5,92.92,57.2,97.77,0,0,0,0
2661,Yangon,Thin Gan Gyun Yangon International School (Outside),11/4/2019 0:00,2019,November,Cool Season,22.91,32.29,38.81,89.23,64.3,93.46,0,0,0,0
2662,Yangon,Thin Gan Gyun Yangon International School (Outside),11/5/2019 0:00,2019,November,Cool Season,31.99,34.26,51.71,89.14,63.4,97.6,0,0,0,0
2663,Yangon,Thin Gan Gyun Yangon International School (Outside),11/6/2019 0:00,2019,November,Cool Season,15.37,20.8,23.57,87.21,67.09,69.3,0,0,0,0
2664,Yangon,Thin Gan Gyun Yangon International School (Outside),11/7/2019 0:00,2019,November,Cool Season,17.63,24.99,29.67,84.93,73.25,78.11,0,0,0,0
2665,Yangon,Thin Gan Gyun Yangon International School (Outside),11/8/2019 0:00,2019,November,Cool Season,35.49,49.4,57.53,84.38,73.12,135.23,0,0,0,0
2666,Yangon,Thin Gan Gyun Yangon International School (Outside),11/9/2019 0:00,2019,November,Cool Season,48.29,66.27,76.34,87.61,63.42,156.56,0,0,0,0
2667,Yangon,Thin Gan Gyun Yangon International School (Outside),11/10/2019 0:00,2019,November,Cool Season,47.43,64.46,75.08,88.73,61.29,155.63,0,0,0,0
2668,Yangon,Thin Gan Gyun Yangon International School (Outside),11/11/2019 0:00,2019,November,Cool Season,34.55,48.42,58.73,90.07,59.69,132.81,0,0,0,0
2669,Yangon,Thin Gan Gyun Yangon International School (Outside),11/12/2019 0:00,2019,November,Cool Season,32.96,47.81,58.79,91.25,57.58,131.31,0,0,0,0
2670,Yangon,Thin Gan Gyun Yangon International School (Outside),11/13/2019 0:00,2019,November,Cool Season,29.15,42.19,50.13,91.2,59.76,117.47,0,0,0,0
2671,Yangon,Thin Gan Gyun Yangon International School (Outside),11/14/2019 0:00,2019,November,Cool Season,20.63,29.31,34.14,90.61,58.09,87.19,0,0,0,0
2672,Yangon,Thin Gan Gyun Yangon International School (Outside),11/15/2019 0:00,2019,November,Cool Season,20.32,28.15,32.53,91.65,55.39,84.75,0,0,0,0
2673,Yangon,Thin Gan Gyun Yangon International School (Outside),11/16/2019 0:00,2019,November,Cool Season,23.42,32.0,37.08,91.37,57.51,92.85,0,0,0,0
2674,Yangon,Thin Gan Gyun Yangon International School (Outside),11/17/2019 0:00,2019,November,Cool Season,23.29,32.5,37.35,92.02,57.97,93.9,0,0,0,0
2675,Yangon,Thin Gan Gyun Yangon International School (Outside),11/18/2019 0:00,2019,November,Cool Season,31.81,44.5,52.3,91.97,57.53,123.16,0,0,0,0
2676,Yangon,Thin Gan Gyun Yangon International School (Outside),11/19/2019 0:00,2019,November,Cool Season,45.07,63.63,70.74,91.64,50.15,155.2,0,0,0,0
2677,Yangon,Thin Gan Gyun Yangon International School (Outside),11/20/2019 0:00,2019,November,Cool Season,39.65,55.96,65.85,91.45,51.55,151.24,0,0,0,0
2678,Yangon,Thin Gan Gyun Yangon International School (Outside),11/21/2019 0:00,2019,November,Cool Season,38.23,53.82,62.09,90.36,51.36,146.11,0,0,0,0
2679,Yangon,Thin Gan Gyun Yangon International School (Outside),11/22/2019 0:00,2019,November,Cool Season,28.41,39.96,45.95,90.75,49.47,111.98,0,0,0,0
2680,Yangon,Thin Gan Gyun Yangon International School (Outside),11/23/2019 0:00,2019,November,Cool Season,32.33,45.54,54.77,90.69,52.92,125.72,0,0,0,0
2681,Yangon,Thin Gan Gyun Yangon International School (Outside),11/24/2019 0:00,2019,November,Cool Season,35.46,50.69,59.21,90.46,52.79,138.4,0,0,0,0
2682,Yangon,Thin Gan Gyun Yangon International School (Outside),11/25/2019 0:00,2019,November,Cool Season,38.21,55.05,64.1,89.52,47.71,149.14,0,0,0,0
2683,Yangon,Thin Gan Gyun Yangon International School (Outside),11/26/2019 0:00,2019,November,Cool Season,33.22,47.55,56.82,88.86,47.55,130.67,0,0,0,0
2684,Yangon,Thin Gan Gyun Yangon International School (Outside),11/27/2019 0:00,2019,November,Cool Season,29.27,41.82,49.21,89.89,48.44,116.56,0,0,0,0
2685,Yangon,Thin Gan Gyun Yangon International School (Outside),11/28/2019 0:00,2019,November,Cool Season,31.01,44.03,52.77,90.7,50.73,122.0,0,0,0,0
2686,Yangon,Thin Gan Gyun Yangon International School (Outside),11/29/2019 0:00,2019,November,Cool Season,32.96,47.35,55.93,90.67,52.53,130.18,0,0,0,0
2687,Yangon,Thin Gan Gyun Yangon International School (Outside),11/30/2019 0:00,2019,November,Cool Season,33.73,48.6,57.12,91.04,52.0,133.26,0,0,0,0
2688,Yangon,Thin Gan Gyun Yangon International School (Outside),12/1/2019 0:00,2019,December,Cool Season,31.39,45.67,54.06,90.43,49.92,126.04,0,0,0,0
2689,Yangon,Thin Gan Gyun Yangon International School (Outside),12/2/2019 0:00,2019,December,Cool Season,29.62,42.12,49.79,90.64,47.51,117.3,0,0,0,0
2690,Yangon,Thin Gan Gyun Yangon International School (Outside),12/3/2019 0:00,2019,December,Cool Season,29.71,41.44,48.39,89.45,51.01,115.63,0,0,0,0
2691,Yangon,Thin Gan Gyun Yangon International School (Outside),12/4/2019 0:00,2019,December,Cool Season,33.9,47.75,55.78,88.37,43.63,131.16,0,0,0,0
2692,Yangon,Thin Gan Gyun Yangon International School (Outside),12/5/2019 0:00,2019,December,Cool Season,38.91,55.82,64.77,86.63,42.02,151.17,0,0,0,0
2693,Yangon,Thin Gan Gyun Yangon International School (Outside),12/6/2019 0:00,2019,December,Cool Season,35.55,51.83,60.76,84.39,38.17,141.21,0,0,0,0
2694,Yangon,Thin Gan Gyun Yangon International School (Outside),12/7/2019 0:00,2019,December,Cool Season,37.47,55.24,64.67,82.22,36.31,149.61,0,0,0,0
2695,Yangon,Thin Gan Gyun Yangon International School (Outside),12/8/2019 0:00,2019,December,Cool Season,49.75,72.57,80.91,81.4,36.83,159.81,0,0,0,0
2696,Yangon,Thin Gan Gyun Yangon International School (Outside),12/9/2019 0:00,2019,December,Cool Season,50.68,73.02,82.07,81.1,41.73,160.05,0,0,0,0
2697,Yangon,Thin Gan Gyun Yangon International School (Outside),12/10/2019 0:00,2019,December,Cool Season,53.43,74.27,83.48,81.77,46.17,160.69,0,0,0,0
2698,Yangon,Thin Gan Gyun Yangon International School (Outside),12/11/2019 0:00,2019,December,Cool Season,59.71,82.6,91.22,82.52,47.15,164.99,0,0,0,0
2699,Yangon,Thin Gan Gyun Yangon International School (Outside),12/12/2019 0:00,2019,December,Cool Season,69.15,94.91,104.12,82.9,49.45,171.35,0,0,0,0
2700,Yangon,Thin Gan Gyun Yangon International School (Outside),12/13/2019 0:00,2019,December,Cool Season,64.9,89.02,95.85,80.58,56.3,168.31,0,0,0,0
2701,Yangon,Thin Gan Gyun Yangon International School (Outside),12/14/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2702,Yangon,Thin Gan Gyun Yangon International School (Outside),12/15/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2703,Yangon,Thin Gan Gyun Yangon International School (Outside),12/16/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2704,Yangon,Thin Gan Gyun Yangon International School (Outside),12/17/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2705,Yangon,Thin Gan Gyun Yangon International School (Outside),12/18/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2706,Yangon,Thin Gan Gyun Yangon International School (Outside),12/19/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2707,Yangon,Thin Gan Gyun Yangon International School (Outside),12/20/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2708,Yangon,Thin Gan Gyun Yangon International School (Outside),12/21/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2709,Yangon,Thin Gan Gyun Yangon International School (Outside),12/22/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2710,Yangon,Thin Gan Gyun Yangon International School (Outside),12/23/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2711,Yangon,Thin Gan Gyun Yangon International School (Outside),12/24/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2712,Yangon,Thin Gan Gyun Yangon International School (Outside),12/25/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2713,Yangon,Thin Gan Gyun Yangon International School (Outside),12/26/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2714,Yangon,Thin Gan Gyun Yangon International School (Outside),12/27/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2715,Yangon,Thin Gan Gyun Yangon International School (Outside),12/28/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2716,Yangon,Thin Gan Gyun Yangon International School (Outside),12/29/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2717,Yangon,Thin Gan Gyun Yangon International School (Outside),12/30/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2718,Yangon,Thin Gan Gyun Yangon International School (Outside),12/31/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2719,Yangon,Thin Gan Gyun Yangon International School (Outside),1/1/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2720,Yangon,Thin Gan Gyun Yangon International School (Outside),1/2/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2721,Yangon,Thin Gan Gyun Yangon International School (Outside),1/3/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2722,Yangon,Thin Gan Gyun Yangon International School (Outside),1/4/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2723,Yangon,Thin Gan Gyun Yangon International School (Outside),1/5/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2724,Yangon,Thin Gan Gyun Yangon International School (Outside),1/6/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2725,Yangon,Thin Gan Gyun Yangon International School (Outside),1/7/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2726,Yangon,Thin Gan Gyun Yangon International School (Outside),1/8/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2727,Yangon,Thin Gan Gyun Yangon International School (Outside),1/9/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2728,Yangon,Thin Gan Gyun Yangon International School (Outside),1/10/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2729,Yangon,Thin Gan Gyun Yangon International School (Outside),1/11/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2730,Yangon,Thin Gan Gyun Yangon International School (Outside),1/12/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2731,Yangon,Thin Gan Gyun Yangon International School (Outside),1/13/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2732,Yangon,Thin Gan Gyun Yangon International School (Outside),1/14/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2733,Yangon,Thin Gan Gyun Yangon International School (Outside),1/15/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2734,Yangon,Thin Gan Gyun Yangon International School (Outside),1/16/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2735,Yangon,Thin Gan Gyun Yangon International School (Outside),1/17/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2736,Yangon,Thin Gan Gyun Yangon International School (Outside),1/18/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2737,Yangon,Thin Gan Gyun Yangon International School (Outside),1/19/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2738,Yangon,Thin Gan Gyun Yangon International School (Outside),1/20/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2739,Yangon,Thin Gan Gyun Yangon International School (Outside),1/21/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2740,Yangon,Thin Gan Gyun Yangon International School (Outside),1/22/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2741,Yangon,Thin Gan Gyun Yangon International School (Outside),1/23/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2742,Yangon,Thin Gan Gyun Yangon International School (Outside),1/24/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2743,Yangon,Thin Gan Gyun Yangon International School (Outside),1/25/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2744,Yangon,Thin Gan Gyun Yangon International School (Outside),1/26/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2745,Yangon,Thin Gan Gyun Yangon International School (Outside),1/27/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2746,Yangon,Thin Gan Gyun Yangon International School (Outside),1/28/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2747,Yangon,Thin Gan Gyun Yangon International School (Outside),1/29/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2748,Yangon,Thin Gan Gyun Yangon International School (Outside),1/30/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2749,Yangon,Thin Gan Gyun Yangon International School (Outside),1/31/2020 0:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2750,Yangon,Thin Gan Gyun Yangon International School (Outside),2/1/2020 0:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2751,Yangon,Thin Gan Gyun Yangon International School (Outside),2/2/2020 0:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2752,Yangon,Thin Gan Gyun Yangon International School (Outside),2/3/2020 0:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2753,Yangon,Thin Gan Gyun Yangon International School (Outside),2/4/2020 0:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2754,Yangon,Thin Gan Gyun Yangon International School (Outside),2/5/2020 0:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2755,Yangon,Thin Gan Gyun Yangon International School (Outside),2/6/2020 0:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2756,Yangon,Thin Gan Gyun Yangon International School (Outside),2/7/2020 0:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2757,Yangon,Thin Gan Gyun Yangon International School (Outside),2/8/2020 0:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2758,Yangon,Thin Gan Gyun Yangon International School (Outside),2/9/2020 0:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,0,0,0
2759,Yangon,Thin Gan Gyun Yangon International School (Outside),2/10/2020 0:00,2020,February,Cool Season,72.6,73.23,112.58,92.06,36.38,160.15,0,0,0,0
2760,Yangon,Thin Gan Gyun Yangon International School (Outside),2/11/2020 0:00,2020,February,Cool Season,52.29,90.58,84.48,89.7,33.71,169.11,0,0,0,0
2761,Yangon,Thin Gan Gyun Yangon International School (Outside),2/12/2020 0:00,2020,February,Cool Season,35.59,56.48,61.51,88.98,34.75,151.51,0,0,0,0
2762,Yangon,Thin Gan Gyun Yangon International School (Outside),2/13/2020 0:00,2020,February,Cool Season,35.27,52.54,63.73,86.95,38.01,142.96,0,0,0,0
2763,Yangon,Thin Gan Gyun Yangon International School (Outside),2/14/2020 0:00,2020,February,Cool Season,55.54,81.03,89.27,83.93,44.37,164.18,0,0,0,0
2764,Yangon,Thin Gan Gyun Yangon International School (Outside),2/15/2020 0:00,2020,February,Cool Season,82.72,113.66,120.81,84.97,49.52,181.03,0,0,0,0
2765,Yangon,Thin Gan Gyun Yangon International School (Outside),2/16/2020 0:00,2020,February,Cool Season,91.62,125.05,132.93,84.78,56.2,186.91,0,0,0,0
2766,Yangon,Thin Gan Gyun Yangon International School (Outside),2/17/2020 0:00,2020,February,Cool Season,76.53,105.73,114.6,85.85,48.72,176.94,0,0,0,0
2767,Yangon,Thin Gan Gyun Yangon International School (Outside),2/18/2020 0:00,2020,February,Cool Season,65.25,91.38,102.18,86.24,46.64,169.53,0,0,0,0
2768,Yangon,Thin Gan Gyun Yangon International School (Outside),2/19/2020 0:00,2020,February,Cool Season,48.65,67.78,78.56,87.82,45.91,157.34,0,0,0,0
2769,Yangon,Thin Gan Gyun Yangon International School (Outside),2/20/2020 0:00,2020,February,Cool Season,45.82,65.96,76.35,89.38,36.59,156.4,0,0,0,0
2770,Yangon,Thin Gan Gyun Yangon International School (Outside),2/21/2020 0:00,2020,February,Cool Season,67.24,91.89,101.15,89.1,40.02,169.79,0,0,0,0
2771,Yangon,Thin Gan Gyun Yangon International School (Outside),2/22/2020 0:00,2020,February,Cool Season,82.92,112.72,120.93,89.83,40.9,180.54,0,0,0,0
2772,Yangon,Thin Gan Gyun Yangon International School (Outside),2/23/2020 0:00,2020,February,Cool Season,78.64,105.06,111.29,90.11,39.74,176.59,0,0,0,0
2773,Yangon,Thin Gan Gyun Yangon International School (Outside),2/24/2020 0:00,2020,February,Cool Season,85.26,112.98,118.95,90.35,41.06,180.68,0,0,0,0
2774,Yangon,Thin Gan Gyun Yangon International School (Outside),2/25/2020 0:00,2020,February,Cool Season,70.51,94.86,103.17,90.27,35.31,171.32,0,0,0,0
2775,Yangon,Thin Gan Gyun Yangon International School (Outside),2/26/2020 0:00,2020,February,Cool Season,75.88,102.79,110.15,91.12,34.54,175.42,0,0,0,0
2776,Yangon,Thin Gan Gyun Yangon International School (Outside),2/27/2020 0:00,2020,February,Cool Season,69.33,93.93,101.31,90.12,36.67,170.84,0,0,0,0
2777,Yangon,Thin Gan Gyun Yangon International School (Outside),2/28/2020 0:00,2020,February,Cool Season,61.92,84.25,92.35,89.51,38.28,165.84,0,0,0,0
2778,Yangon,Thin Gan Gyun Yangon International School (Outside),2/29/2020 0:00,2020,February,Cool Season,66.08,88.54,95.49,90.64,36.95,168.06,0,0,0,0
2779,Yangon,Thin Gan Gyun Yangon International School (Outside),3/1/2020 0:00,2020,March,Hot Season,62.86,83.68,91.52,91.17,38.84,165.55,0,0,0,0
2780,Yangon,Thin Gan Gyun Yangon International School (Outside),3/2/2020 0:00,2020,March,Hot Season,50.14,67.37,75.33,91.24,37.23,157.13,0,0,0,0
2781,Yangon,Thin Gan Gyun Yangon International School (Outside),3/3/2020 0:00,2020,March,Hot Season,33.81,47.44,57.85,90.69,39.37,130.4,0,0,0,0
2782,Yangon,Thin Gan Gyun Yangon International School (Outside),3/4/2020 0:00,2020,March,Hot Season,45.37,62.54,71.08,89.73,46.52,154.63,0,0,0,0
2783,Yangon,Thin Gan Gyun Yangon International School (Outside),3/5/2020 0:00,2020,March,Hot Season,58.3,81.33,90.49,89.84,47.56,164.34,0,0,0,0
2784,Yangon,Thin Gan Gyun Yangon International School (Outside),3/6/2020 0:00,2020,March,Hot Season,46.83,63.93,71.86,89.99,47.03,155.35,0,0,0,0
2785,Yangon,Thin Gan Gyun Yangon International School (Outside),3/7/2020 0:00,2020,March,Hot Season,42.36,58.55,68.59,89.8,45.15,152.57,0,0,0,0
2786,Yangon,Thin Gan Gyun Yangon International School (Outside),3/8/2020 0:00,2020,March,Hot Season,44.21,60.89,71.14,89.18,51.86,153.78,0,0,0,0
2787,Yangon,Thin Gan Gyun Yangon International School (Outside),3/9/2020 0:00,2020,March,Hot Season,41.0,58.7,67.48,90.71,46.05,152.65,0,0,0,0
2788,Yangon,Thin Gan Gyun Yangon International School (Outside),3/10/2020 0:00,2020,March,Hot Season,39.8,54.74,66.16,89.8,46.0,148.37,0,0,0,0
2789,Yangon,Thin Gan Gyun Yangon International School (Outside),3/11/2020 0:00,2020,March,Hot Season,44.02,59.55,70.65,89.26,49.05,153.09,0,0,0,0
2790,Yangon,Thin Gan Gyun Yangon International School (Outside),3/12/2020 0:00,2020,March,Hot Season,49.82,65.9,74.94,89.94,50.64,156.37,0,0,0,0
2791,Yangon,Thin Gan Gyun Yangon International School (Outside),3/13/2020 0:00,2020,March,Hot Season,60.72,80.16,87.2,90.55,51.69,163.73,0,0,0,0
2792,Yangon,Thin Gan Gyun Yangon International School (Outside),3/14/2020 0:00,2020,March,Hot Season,64.01,84.47,91.82,92.86,45.03,165.96,0,0,0,0
2793,Yangon,Thin Gan Gyun Yangon International School (Outside),3/15/2020 0:00,2020,March,Hot Season,52.36,69.27,77.36,92.08,51.0,158.11,0,0,0,0
2794,Yangon,Thin Gan Gyun Yangon International School (Outside),3/16/2020 0:00,2020,March,Hot Season,54.5,72.12,80.81,91.55,54.4,159.58,0,0,0,0
2795,Yangon,Thin Gan Gyun Yangon International School (Outside),3/17/2020 0:00,2020,March,Hot Season,48.87,65.57,74.8,92.14,48.68,156.2,0,0,0,0
2796,Yangon,Thin Gan Gyun Yangon International School (Outside),3/18/2020 0:00,2020,March,Hot Season,60.08,80.43,88.14,91.84,44.41,163.87,0,0,0,0
2797,Yangon,Thin Gan Gyun Yangon International School (Outside),3/19/2020 0:00,2020,March,Hot Season,75.62,100.81,108.54,90.82,54.32,174.4,0,0,0,0
2798,Yangon,Thin Gan Gyun Yangon International School (Outside),3/20/2020 0:00,2020,March,Hot Season,74.04,97.68,104.45,90.22,54.85,172.78,0,0,0,0
2799,Yangon,Thin Gan Gyun Yangon International School (Outside),3/21/2020 0:00,2020,March,Hot Season,55.16,72.77,81.72,90.01,52.64,159.92,0,0,0,0
2800,Yangon,Thin Gan Gyun Yangon International School (Outside),3/22/2020 0:00,2020,March,Hot Season,50.29,66.73,74.89,90.38,45.69,156.8,0,0,0,0
2801,Yangon,Thin Gan Gyun Yangon International School (Outside),3/23/2020 0:00,2020,March,Hot Season,47.92,65.02,74.78,92.03,39.61,155.92,0,0,0,0
2802,Yangon,Thin Gan Gyun Yangon International School (Outside),3/24/2020 0:00,2020,March,Hot Season,38.03,52.58,64.24,91.92,36.37,143.06,2,2,0,0
2803,Yangon,Thin Gan Gyun Yangon International School (Outside),3/25/2020 0:00,2020,March,Hot Season,48.12,63.77,74.26,90.89,47.21,155.27,1,3,0,0
2804,Yangon,Thin Gan Gyun Yangon International School (Outside),3/26/2020 0:00,2020,March,Hot Season,44.36,58.36,68.47,91.42,46.27,152.48,0,3,0,0
2805,Yangon,Thin Gan Gyun Yangon International School (Outside),3/27/2020 0:00,2020,March,Hot Season,49.65,64.53,72.84,91.38,50.85,155.66,2,5,0,0
